DLiP-ID,Mol Image,MW,XLogP,HBA,HBD,PSA,nRotatableBonds,nRings,Common Target Pref Name,Active
T006VI,O=C1NC(=O)C(c2ccccc2)=C1c1ccccc1,249.269,3.04,2,1,46.17,2,3,Tubulin dimer,Inactive
C0038Y,Nc1nc(O)c2ncn(COCCO)c2n1,225.208,-0.473,8,3,119.31,4,2,Runt-related transcription factor 1/Core-binding factor subunit beta,Inactive
T002M1,O=C(N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O)c1ccc(F)cc1,326.327,3.049,2,3,82.19,5,3,Integrins,Inactive
C000PO,Nc1nc(N)c(N=O)c(OCC2CCCCC2)n1,251.29,2.608,7,2,116.48,4,2,MENIN/MLL,Inactive
C001N8,O=C1NC(=O)N(Cc2ccccc2)C1=O,204.185,0.843,3,1,66.48,2,2,MENIN/MLL,Inactive
T0058J,Cc1ccc(-c2c(C)noc2C)cc1S(=O)(=O)N1CCCCC1,334.441,3.197,4,0,63.41,3,3,Bromodomain/Histone,Active
T0058K,CCN(CC)C(=S)SSCCO,225.404,1.629,4,1,23.47,5,0,P53/HDM2,Inactive
T002I1,O=C(O)CCCNC(=O)N1CCC2(CC1)CCN(c1ccncc1)C2,346.431,1.137,4,2,85.77,5,3,Integrins,Inactive
C000VD,Nc1ccc2c(c1)C(=O)C(=O)c1ccccc1-2,223.231,2.291,3,1,60.16,0,3,MENIN/MLL,Active
T0021G,O=C(O)[C@H](Cc1ccc(OC(F)(F)F)cc1)NC(=O)[C@@H]1CCCN1S(=O)(=O)c1cc(Cl)cc(Cl)c1,555.358,4.655,5,2,113.01,8,3,Integrins,Active
T0021H,CCC(=O)Nc1ccc(SC(CC(=O)O)c2cccnc2)cc1,330.409,1.874,4,2,79.29,7,2,Integrins,Active
T0021I,O=C(O)CCn1ccc2cc(OCCc3ccc4c(n3)NCCC4)ccc21,365.433,3.217,5,2,76.38,7,4,Integrins,Active
C001MY,CCOC(=O)C(=Cc1ccc(Br)cc1)C(=O)OCC,327.174,4.308,4,0,52.6,5,1,MENIN/MLL,Inactive
C001CE,O=C(O)c1cc(-c2cccs2)nc2ccc(Br)cc12,334.194,3.629,3,1,50.19,2,3,MENIN/MLL,Inactive
T0041J,CC(C)(O)C1Cc2cc3cc(-c4cccc(O)c4)oc3cc2O1,310.349,3.578,4,2,62.83,2,4,HIF-1a/p300,Active
T004BP,c1cc[n+]2cc3ccc4c[n+]5ccccc5cc4c3cc2c1,282.346,7.168,0,0,8.2,0,5,"BCL-like/BAX,BAK",Inactive
T007HU,N#Cc1c(-c2cccc(Cl)c2)c(NCCc2ccccc2)n2c(Cl)cccc12,406.316,7.268,3,1,40.23,5,4,Neuropilin-1/VEGF-A,Active
T002M2,Cc1ccccc1CNc1nc(-c2ccccn2)nnc1-c1ccccc1,353.429,4.315,5,1,63.59,5,4,HIF-1a/p300,Active
T007R6,C[C@H]1C[C@H](C)C(=O)[C@H]([C@H](O)CC2CC(=O)NC(=O)C2)C1,281.352,0.758,4,2,83.47,3,2,FKBP1A/FK506,Active
C001CS,c1ccc2sc(C3CCNCC3)nc2c1,218.325,1.61,3,1,24.92,1,3,MENIN/MLL,Inactive
T004CJ,C/C=C(/C)C(=O)OCc1nccc2c1C(=O)C(O)=C(C)C2=O,301.298,1.732,6,1,93.56,3,2,HIF-1a/p300,Inactive
T0064I,Oc1cc2c(cc1O)C1Cc3ccc(O)c(O)c3CN1CC2,299.326,2.244,5,4,84.16,0,4,RAC1/TIAM1,Inactive
T0021J,O=C(O)[C@H](Cc1ccc(F)cc1)NC(=O)[C@@H]1CCCN1S(=O)(=O)c1cc(Cl)cc(Cl)c1,489.352,3.649,4,2,103.78,7,3,Integrins,Active
C0039I,O=c1ccc2ccc(O)c(O)c2o1,178.143,1.999,4,2,70.67,0,2,Runt-related transcription factor 1/Core-binding factor subunit beta,Active
J000DK,CC(C)Oc1ccc(-c2cn3c(n2)CCC3)cc1,242.322,3.542,3,0,27.05,3,3,WDR5/Mixed-lineage leukemia 1 (MLL1),Inactive
T003DH,Cc1cccc(CCc2cccc(CCC3=C(O)C(=O)C=C(O)C3=O)c2)c1,362.425,5.341,4,2,74.6,6,3,XIAP/SMAC,Active
T002VU,CN1Cc2cc(C(=O)NCc3cccc(N)n3)ccc2N[C@@H](CC(=O)O)C1=O,383.408,1.034,6,4,137.65,5,3,Integrins,Active
T007R7,C[C@H]1C[C@H](C)C(=O)[C@H]([C@H](O)CC2CC(=O)NC(=O)C2)C1,281.352,0.758,4,2,83.47,3,2,HIF-1a/p300,Active
T004CK,COc1cc(C2=C(c3cc[nH]c3)C(=O)NC2=O)cc(OC)c1OC,328.324,1.232,5,2,89.65,5,3,Tubulin dimer,Inactive
T004CL,O=C1C(Cl)=C(N2CCOCC2)C(=O)N1c1ccc(F)c(Cl)c1,345.157,2.646,4,0,49.85,2,3,Rad51/BRCA2,Active
T007R8,Cc1ccc2[nH]ccc2c1,131.178,2.612,0,1,15.79,0,2,Rad51/BRCA2,Inactive
J000DH,c1ccc(-c2ccc(-c3cn4c(n3)CCC4)cc2)cc1,260.34,4.684,2,0,17.82,2,4,WDR5/Mixed-lineage leukemia 1 (MLL1),Active
T002VV,CN1Cc2cc(C(=O)NCc3cccc(N)n3)ccc2N[C@@H](CC(=O)O)C1=O,383.408,1.034,6,4,137.65,5,3,Integrins,Active
J000DI,COc1ccc(-c2cn3c(n2)CCC3)cc1,214.268,2.659,3,0,27.05,2,3,WDR5/Mixed-lineage leukemia 1 (MLL1),Inactive
T004FA,Cc1nc(NC(=O)c2ccc(C(=N)N)cc2)sc1CCC(=O)O,332.385,0.946,5,4,129.16,6,2,Integrins,Active
J000DJ,CC(=O)Nc1ccc(-c2cn3c(n2)CCC3)cc1,241.294,1.998,3,1,46.92,2,3,WDR5/Mixed-lineage leukemia 1 (MLL1),Inactive
I000I2,O=c1cc(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,286.239,3.423,6,4,111.13,1,3,LEDGF/IN,Active
T0021K,O=C(O)[C@H](Cc1ccc(F)cc1)NC(=O)[C@@H]1CCCN1S(=O)(=O)c1cc(Cl)cc(Cl)c1,489.352,3.649,4,2,103.78,7,3,Integrins,Active
T0021L,CC(C)N[C@@H]1CC[C@H](c2ccc(Cl)cc2)[C@H](c2ccc(Cl)cc2)C1,362.344,6.539,1,1,12.03,4,3,P53/HDM2,Inactive
T004FB,Cc1nc(NC(=O)c2ccc(C(=N)N)cc2)sc1CCC(=O)O,332.385,0.946,5,4,129.16,6,2,Integrins,Active
T002WF,Cc1cc(N=Nc2ccc(S(=O)(=O)Nc3cccc(C(F)(F)F)c3)cc2)cc(C)c1O,449.454,5.804,5,2,91.12,5,3,Bromodomain/Histone,Active
T0021M,CC1=C(C2=C(C)C(=O)c3c(cc(O)c(O)c3C(C)C)C2=O)C(=O)c2cc(O)c(O)c(C(C)C)c2C1=O,490.508,4.35,8,4,149.2,3,4,"BCL-like/BAX,BAK",Active
T0032S,O=C(O)CN1CCN(C(=O)N2CCC3(CCN(c4ccncc4)CC3)C2)CC1=O,401.467,-2.299,5,1,97.29,3,4,Integrins,Active
I001F5,COCCNS(=O)(=O)c1cc(-c2c(C)noc2C)ccc1C,324.402,1.904,5,1,81.43,6,2,Bromodomain/Histone,Active
T0032T,O=c1cc(Nc2ccc3ccccc3c2)[nH]c(=O)[nH]1,253.261,3.027,3,3,77.75,2,3,SOD1 dimer,Inactive
T0021N,CC1=C(C2=C(C)C(=O)c3c(cc(O)c(O)c3C(C)C)C2=O)C(=O)c2cc(O)c(O)c(C(C)C)c2C1=O,490.508,4.35,8,4,149.2,3,4,"BCL-like/BAX,BAK",Active
T0032V,O=C(N[C@@H](CO)C(=O)O)c1ccccc1Br,288.097,1.001,3,3,86.63,4,1,Integrins,Active
T00334,COc1cnn(C)c(=O)c1-c1ccc(C[C@H](NC(=S)c2c(Cl)cccc2Cl)C(=O)O)cc1,492.384,2.892,6,2,93.45,7,3,Integrins,Active
C001OC,CCCCC(=O)Oc1ccccc1C(=O)O,222.24,2.813,3,1,63.6,5,1,MENIN/MLL,Inactive
T00236,CC(C)(C(=O)N1CCC(CC(=O)O)CC1)C(NC(=O)c1ccc(C(=N)N)cc1)c1ccc(O)cc1,480.565,2.688,5,5,156.81,8,3,Integrins,Active
C002B0,Cc1cc(-c2nc3ccccc3s2)ccc1N,240.331,2.913,3,1,38.91,1,3,Importin subunit beta-1/Snurportin-1,Inactive
C002B1,CC(=O)Oc1ccc2c(C)cc(=O)oc2c1,218.208,2.872,4,0,56.51,1,2,Importin subunit beta-1/Snurportin-1,Inactive
T0023Q,CC(Cn1ccc2cc(OCCCNc3ccccn3)ccc21)C(=O)O,353.422,3.519,5,2,76.38,9,3,Integrins,Active
T0076H,N=C(N)c1ccc(OCC(=O)NCCCCCCC(=O)O)cc1,321.377,1.902,4,4,125.5,11,1,Integrins,Active
C002B2,Cc1cc(=O)oc2cc(O)ccc12,176.171,2.681,3,1,50.44,0,2,Importin subunit beta-1/Snurportin-1,Inactive
I001F4,COCCNS(=O)(=O)c1cc(-c2c(C)noc2C)ccc1C,324.402,1.904,5,1,81.43,6,2,Bromodomain/Histone,Active
C002K8,Cc1nc(C(=O)O)cc2c1[nH]c1ccccc12,226.235,2.298,2,2,65.98,1,3,Importin subunit beta-1/Snurportin-1,Inactive
T00289,[O-][n+]1c2c([n+]([O-])c3c4ccccc4ccc31)-c1cccc3cccc-2c13,336.35,6.66,2,0,53.88,0,6,"BCL-like/BAX,BAK",Inactive
T0076I,N=C(N)c1ccc(OCC(=O)NCCCCCCC(=O)O)cc1,321.377,1.902,4,4,125.5,11,1,Integrins,Active
T0035V,N=C(N)NCCCCOc1ccc2c(c1)CCN(CC(=O)O)C2=O,334.376,-1.131,4,4,128.74,8,2,Integrins,Inactive
I001J2,Cc1ccc(-c2c(C)noc2C)cc1S(=O)(=O)NC(C)(C)C,322.43,3.394,4,1,72.2,3,2,Bromodomain/Histone,Active
C00267,O=[N+]([O-])c1ccc(Nc2ccccc2)c2nonc12,256.221,3.776,6,1,94.09,3,3,MENIN/MLL,Inactive
T00335,COc1cnn(C)c(=O)c1-c1ccc(C[C@H](NC(=S)c2c(Cl)cccc2Cl)C(=O)O)cc1,492.384,2.892,6,2,93.45,7,3,Integrins,Active
T00829,CC(=O)Nc1c(-c2ccccc2)c(C#N)c2cccc(Cl)n12,309.756,4.386,3,1,57.3,2,3,Neuropilin-1/VEGF-A,Inactive
T002O3,N=C(N)c1ccc(C(=O)Nc2ccc3c(c2)CCN(CC(=O)O)C3)cc1,352.394,-0.584,4,4,119.51,5,3,Integrins,Active
C000VM,O=S(=O)(Nc1ccc2c[nH]nc2c1)c1ccc(Cl)cc1,307.762,3.775,3,2,74.85,3,3,MENIN/MLL,Inactive
T0084Q,CN1C(=O)CO[C@@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,336.218,3.994,2,0,29.54,2,3,P53/HDM2,Inactive
P000K6,O=c1[nH]c(-c2cccc(S(=O)(=O)NC3CCCC3)c2)cs1,324.427,2.258,4,2,79.03,4,3,Bromodomain/Histone,Active
P000KO,Cc1noc(N)c1-c1ccccc1,174.203,2.458,3,1,52.05,1,2,Bromodomain/Histone,Active
T004W2,O=C(O)CC1CCc2cc(NC(=O)OCC3CCNCC3)ccc2C1=O,360.41,1.331,5,3,104.73,5,3,Integrins,Active
T00358,CCN(CC)c1c([N+](=O)[O-])cc(S(=O)(=O)Nc2ccccc2)cc1[N+](=O)[O-],394.409,3.554,7,1,135.69,8,2,Tubulin dimer,Inactive
C002KT,Cc1ccc2[nH]c3ccccc3c(=O)c2c1,209.248,4.515,1,1,32.86,0,3,Importin subunit beta-1/Snurportin-1,Inactive
C0026I,Oc1c2ccccc2c2c3c(cccc13)N=N2,220.231,4.244,3,1,44.95,0,4,MENIN/MLL,Inactive
T00359,O=C(N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O)c1ccc(O)cc1,324.336,2.482,3,4,102.42,5,3,Integrins,Inactive
T0023R,O=C(O)CC1NC(=O)N(CC(=O)NCC2CCC(Nc3nc4ccccc4[nH]3)CC2)c2ccccc21,490.564,2.726,5,5,139.45,8,5,Integrins,Active
C002K9,NC(=S)N/N=C/c1c(O)ccc2ccccc12,245.307,3.195,3,3,70.64,2,2,Importin subunit beta-1/Snurportin-1,Inactive
J000DM,c1ccc(COc2ccc(-c3cn4c(n3)CCC4)cc2)cc1,290.366,4.369,3,0,27.05,4,4,WDR5/Mixed-lineage leukemia 1 (MLL1),Inactive
T00362,C[C@H](N)C(=O)N[C@H]1CC[C@H]2CC[C@@H](C(=O)NCc3ccccc3)N2C1,344.459,1.056,4,3,87.46,5,3,XIAP/SMAC,Active
J000DO,CN1CCc2cc(-c3cn4c(n3)CCC4)ccc21,239.322,2.919,3,0,21.06,1,4,WDR5/Mixed-lineage leukemia 1 (MLL1),Inactive
J000DR,CC(C)Oc1cccc(-c2cn3c(n2)CCC3)c1,242.322,3.542,3,0,27.05,3,3,WDR5/Mixed-lineage leukemia 1 (MLL1),Inactive
T002O2,N=C(N)c1ccc(C(=O)Nc2ccc3c(c2)CCN(CC(=O)O)C3)cc1,352.394,-0.584,4,4,119.51,5,3,Integrins,Active
T003DJ,c1ccc(-c2nnc(-c3ccccn3)nc2NCC2CCOCC2)cc1,347.422,2.716,6,1,72.82,5,4,HIF-1a/p300,Active
J000DS,CC(=O)Nc1cccc(-c2cn3c(n2)CCC3)c1,241.294,1.998,3,1,46.92,2,3,WDR5/Mixed-lineage leukemia 1 (MLL1),Inactive
T003EK,CNCC(=O)Nc1cccc(SC(CC(=O)O)c2cccnc2)c1,345.424,0.907,5,3,91.32,8,2,Integrins,Active
T00376,COC(=O)C[C@@H](c1ccc(OC)nc1)N(C)C(=O)CCCCc1nc2c(cc1C)CCCN2,454.571,2.972,7,1,93.65,10,3,Integrins,Active
T00244,O=C(O)C[C@H](NC(=O)C1CCCn2c(/C=C/C3CCNCC3)nnc21)c1cccnc1,424.505,2.415,7,3,122.03,7,4,Integrins,Active
T0037C,COc1ncc([C@@H](CCCCCCc2ccc3c(n2)NCCC3)CC(=O)O)cn1,398.507,3.755,6,2,97.23,11,3,Integrins,Active
T00245,O=C(O)C[C@H](NC(=O)C1CCCn2c(/C=C/C3CCNCC3)nnc21)c1cccnc1,424.505,2.415,7,3,122.03,7,4,Integrins,Active
T0037D,COc1ccc(CCNC(=O)C(Cc2ccccc2)NS(=O)(=O)c2ccc(Br)cc2)cc1OC,547.471,4.242,5,2,93.73,11,3,Integrins,Inactive
T002AI,O=C1c2ccccc2C(OCC2(CO)CC2)(c2ccc(Cl)cc2)N1Cc1cccc2ccccc12,483.995,6.469,3,1,49.77,7,6,P53/HDM2,Inactive
T002MA,COc1cccc(OC)c1-c1ccc(C[C@H](CC(=O)O)NC(=O)c2c(Cl)cccc2Cl)cc1,488.367,5.886,4,2,84.86,9,3,Integrins,Active
T003EL,CNCC(=O)Nc1cccc(SC(CC(=O)O)c2cccnc2)c1,345.424,0.907,5,3,91.32,8,2,Integrins,Inactive
T002MB,COc1cccc(OC)c1-c1ccc(C[C@H](CC(=O)O)NC(=O)c2c(Cl)cccc2Cl)cc1,488.367,5.886,4,2,84.86,9,3,Integrins,Active
T0049Q,N=C(N)Nc1cccc(C(=O)Nc2ccc(CCC(=O)O)c(C(=O)O)c2)c1,370.365,1.565,4,6,165.6,7,2,Integrins,Active
T002E8,COC(=O)[C@H](Cc1ccc(C#Cc2ccccc2)cc1)NC(=O)CNC(=O)[C@@H](CCC(N)=O)N=C(N)N,506.563,0.809000000000001,6,5,191.99,11,2,IL2/IL2R,Inactive
T0086I,CN1CCN(CCC(=O)Nc2ccccc2Sc2ccc(Cl)cc2Cl)CC1,424.397,4.041,4,1,35.58,6,3,Integrins,Inactive
T004W1,O=C(O)CC1CCc2cc(NC(=O)OCC3CCNCC3)ccc2C1=O,360.41,1.331,5,3,104.73,5,3,Integrins,Active
C002B5,CC(C)Cc1ccc(C(C)C(=O)O)cc1,206.285,3.641,1,1,37.3,4,1,Importin subunit beta-1/Snurportin-1,Inactive
T00246,COc1cccc(CC2(C(=O)N[C@@H](Cc3ccc(NC(=O)c4c(Cl)cccc4Cl)cc3)C(=O)O)CCCC2)c1,569.485,6.183,4,3,104.73,10,4,Integrins,Active
T002E9,CCC(C)C(=O)C(=O)N1CCCCC1C(=O)OC(CCc1ccccc1)c1ccccc1,435.564,5.33,4,0,63.68,9,3,FKBP1A/FK506,Inactive
C001AK,CNCC[C@H](Oc1ccc(C(F)(F)F)cc1)c1ccccc1,309.331,4.647,2,1,21.26,6,2,MENIN/MLL,Inactive
T005Q9,N=C(N)Nc1cccc(C(=O)NNC(=O)N[C@@H](CC(=O)O)C(N)=O)c1,351.323,-1.397,5,8,212.52,6,1,Integrins,Active
T002EA,COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1[C@@H](NC(C)=O)CC2,399.443,2.956,6,1,83.09,5,3,Tubulin dimer,Active
T003HZ,CC(=O)NC(Cc1ccc(NC(=O)c2cccc(NC(=N)N)c2)cc1)C(=O)O,383.408,-0.771,4,6,157.4,7,2,Integrins,Active
T002VW,Cc1ccc(Cl)c(C(=O)N[C@@H](Cc2ccc(NC(=O)c3c(Cl)cccc3Cl)cc2)C(=O)O)c1,505.785,6.054,3,3,95.5,7,3,Integrins,Active
T002MW,COC(=O)[C@@H]1C[C@@]2(Br)c3cc(Br)ccc3N3C(=N)[C@](Cc4ccccc4)(N4CCCC4)N1[C@H]32,574.317,5.261,5,1,59.87,4,6,HIF-1a/p300,Active
T002VX,Cc1ccc(Cl)c(C(=O)N[C@@H](Cc2ccc(NC(=O)c3c(Cl)cccc3Cl)cc2)C(=O)O)c1,505.785,6.054,3,3,95.5,7,3,Integrins,Active
T006TF,O=c1c2c[nH]c3ccccc3c-2nn1-c1ccc(O)cc1,277.283,4.031,4,2,70.91,1,4,CD80/CD28,Active
T002O1,Cc1noc(C)c1S(=O)(=O)N[C@@H](CNC(=O)C1=NOC(CCCCNc2ncc[nH]2)C1)C(=O)O,497.534,0.0629999999999999,10,5,200.9,13,3,Integrins,Active
T002EB,Cc1cccc(NCCCCOc2ccc(C[C@H](NS(=O)(=O)c3cccc(C(F)(F)F)c3)C(=O)O)cc2N)n1,566.602,2.046,7,4,143.64,13,3,Integrins,Active
T006WB,C/C(=C\CCc1ccoc1)CC/C=C(\C)CCCC1=CC(=O)OC1,328.452,4.712,3,0,39.44,10,2,HIF-1a/p300,Inactive
C000PP,CC(=O)Nc1ccc2c(c1)C(=O)c1ccccc1C2=O,265.268,2.362,3,1,63.24,1,3,MENIN/MLL,Inactive
P0002D,Cc1noc(C)c1-c1ccc2c(c1)[C@H](c1ccccc1)N(C)C2=O,318.376,3.829,3,0,46.34,2,4,Bromodomain/Histone,Active
T002IH,CCC(C)(C)C(=O)C(=O)N1CCCC[C@H]1C(=O)O[C@H](CCc1ccc(OC)c(OC)c1)c1cccc(N)c1,524.658,4.276,7,1,108.16,11,3,FKBP1A/FK506,Active
T002II,CC[C@H]1CN2CCc3cc(O)c(OC)cc3[C@@H]2C[C@@H]1C[C@@]1(O)NCCc2cc(O)c(OC)cc21,468.594,2.822,7,4,94.42,5,5,HIF-1a/p300,Active
P00034,O=C1CC=CN1c1cccc(NS(=O)(=O)c2cccc(Br)c2)c1,393.262,2.956,3,1,66.48,4,3,Bromodomain/Histone,Active
T002IP,O=C1c2ccccc2C(OCC2(CO)CC2)(c2ccc(Cl)cc2)N1Cc1ccc(C(F)(F)F)cc1,501.932,6.128,3,1,49.77,7,5,P53/HDM2,Inactive
T00247,COc1cccc(CC2(C(=O)N[C@@H](Cc3ccc(NC(=O)c4c(Cl)cccc4Cl)cc3)C(=O)O)CCCC2)c1,569.485,6.183,4,3,104.73,10,4,Integrins,Active
I000EV,Cc1cc(C)c(Cc2nc(NC(=O)[C@H](C)N)[nH]c2C)c(C)c1,300.406,3.185,3,3,83.8,4,2,XIAP/SMAC,Active
C000X1,COc1ccccc1CC(=O)Nc1cc(Cl)ccc1O,291.734,3.365,3,2,58.56,4,2,MENIN/MLL,Inactive
T00248,COc1cccc(OC)c1-c1ccc(C[C@H](NC(=O)C2(S(=O)(=O)c3ccc(Br)cc3)CCCNC2)C(=O)O)cc1,631.545,5.426,7,3,131.03,10,4,Integrins,Active
T00015,Cc1cc(C)cc(S(=O)(=O)N2CCC[C@H]2C(=O)N[C@@H](CNC(=O)NCc2ccccc2)C(=O)O)c1,502.593,2.1,5,4,144.91,9,3,Integrins,Active
C002LB,O=C(c1ccccc1)c1ccc2ccccc2n1,233.27,3.768,2,0,29.96,2,3,Importin subunit beta-1/Snurportin-1,Inactive
C000X2,CC1=C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1,238.334,2.189,1,1,19.03,0,4,MENIN/MLL,Inactive
T002EG,O=C(O)CC(Cc1ccc(OCCCNc2ccccn2)cc1)c1ccccc1,390.483,4.774,4,2,71.45,11,3,Integrins,Inactive
C002BH,Cn1c(S)nnc1-c1ccccc1,191.259,3.694,4,1,30.71,1,2,Importin subunit beta-1/Snurportin-1,Inactive
T002OB,Cn1cc(/C=C2/C(=O)NC(=O)N(c3ccccc3)C2=O)c2ccccc21,345.358,2.775,4,1,71.41,2,4,Integrins,Active
T00016,COc1ccccc1-c1ccc(C[C@H](NC(=O)C2(S(=O)(=O)c3ccccc3)CCCNC2)C(=O)O)cc1,522.623,4.713,6,3,121.8,9,4,Integrins,Active
C002T3,NC(=O)c1sc2nc(-c3ccco3)ccc2c1N,259.29,0.812,5,2,95.14,2,3,Importin subunit beta-1/Snurportin-1,Inactive
C003BW,Nc1ccc2c3c(cccc13)C(=O)NC2=O,212.208,1.441,3,2,72.19,0,3,Runt-related transcription factor 1/Core-binding factor subunit beta,Inactive
C001B2,COc1ccc(OC)c(C(O)C(C)N)c1.Cl,247.722,1.34,4,2,64.71,4,1,MENIN/MLL,Inactive
T002IS,CC1(C)Oc2cc(OC(=O)c3ccc(OCc4ccccc4)cc3)ccc2CC1O,404.462,5.115,5,1,64.99,5,4,HIF-1a/p300,Inactive
C003BA,O=C(NCc1ccco1)c1ccc([N+](=O)[O-])o1,236.183,0.598,5,1,98.52,4,2,Runt-related transcription factor 1/Core-binding factor subunit beta,Inactive
C003BB,CCN(CC)C(=S)SSC(=S)N(CC)CC,296.552,3.24,4,0,6.48,4,0,Runt-related transcription factor 1/Core-binding factor subunit beta,Active
T002OC,Cn1cc(/C=C2/C(=O)NC(=O)N(c3ccccc3)C2=O)c2ccccc21,345.358,2.775,4,1,71.41,2,4,Integrins,Active
T002EC,Cc1cccc(NCCCCOc2ccc(C[C@H](NS(=O)(=O)c3cccc(C(F)(F)F)c3)C(=O)O)cc2N)n1,566.602,2.046,7,4,143.64,13,3,Integrins,Active
C001BL,O=c1c2ccccc2nc2n1CCCCC2,214.268,2.776,3,0,34.89,0,3,MENIN/MLL,Active
T004AQ,CNc1cccc(CCOc2ccc3c(ccn3CCC(=O)O)c2)n1,339.395,3.013,5,2,76.38,8,3,Integrins,Inactive
C003C7,CC(C)Cc1ccc([C@H](C)C(=O)O)cc1,206.285,3.641,1,1,37.3,4,1,Runt-related transcription factor 1/Core-binding factor subunit beta,Active
C001CT,CC1(C)NC(=O)N(c2ccc([N+](=O)[O-])c(C(F)(F)F)c2)C1=O,317.223,2.272,4,1,92.55,2,2,MENIN/MLL,Inactive
T002EF,O=C(O)C[C@@H](Cc1ccc(OCCCNc2ccccn2)cc1)c1ccccc1,390.483,4.774,4,2,71.45,11,3,Integrins,Active
T00249,COc1cccc(OC)c1-c1ccc(C[C@H](NC(=O)C2(S(=O)(=O)c3ccc(Br)cc3)CCCNC2)C(=O)O)cc1,631.545,5.426,7,3,131.03,10,4,Integrins,Active
T0024A,COc1cccc(OC)c1-c1ccc(C[C@H](NC(=O)C2(S(=O)(=O)c3ccc(Br)cc3)CCCNC2)C(=O)O)cc1,631.545,5.426,7,3,131.03,10,4,Integrins,Active
T0024C,COc1ccc([C@H](CC(=O)O)N2CCN(CCCc3ccc4c(n3)NCCC4)C2=O)cn1,439.516,1.809,6,2,107.89,9,4,Integrins,Active
T002EH,O=C(O)CC(Cc1ccc(OCCCNc2ccccn2)cc1)c1ccccc1,390.483,4.774,4,2,71.45,11,3,Integrins,Active
T004AR,CNc1cccc(CCOc2ccc3c(ccn3CCC(=O)O)c2)n1,339.395,3.013,5,2,76.38,8,3,Integrins,Inactive
T0024D,COc1ccc([C@H](CC(=O)O)N2CCN(CCCc3ccc4c(n3)NCCC4)C2=O)cn1,439.516,1.809,6,2,107.89,9,4,Integrins,Inactive
T002EL,C[n+]1cc2c3c(ccc2c2cc(CCO)ccc21)OCO3,282.319,3.868,3,1,42.57,2,4,"BCL-like/BAX,BAK",Active
T0024E,Cc1ccc(CN(C)C(=O)COC(=O)C23CC4CC(CC(O)(C4)C2)C3)c(C)c1,385.504,3.132,4,1,66.84,5,5,RAC1/TIAM1,Active
T004AS,CNc1cccc(CCOc2ccc3c(ccn3CCC(=O)O)c2)n1,339.395,3.013,5,2,76.38,8,3,Integrins,Active
T004AT,O=C1C=CC[C@H](c2ccc(-c3ccccc3)cc2)O1,250.297,4.219,2,0,26.3,2,3,CRM1/Rev,Inactive
I000WP,Cc1ccc(-c2c(C)noc2C)cc1S(=O)(=O)NC1CCCCC1,348.468,3.922,4,1,72.2,4,3,Bromodomain/Histone,Active
C003HE,Cc1ccc(C)n1C(Cc1ccccc1)C(=O)O,243.306,2.948,2,1,42.23,4,2,Runt-related transcription factor 1/Core-binding factor subunit beta,Inactive
C002EK,O=C(N/N=C/c1cc(Br)ccc1O)c1ccncc1,320.146,3.134,4,2,74.58,3,2,Importin subunit beta-1/Snurportin-1,Inactive
T002EI,O=C(O)CC(Cc1ccc(OCCCNc2ccccn2)cc1)c1ccccc1,390.483,4.774,4,2,71.45,11,3,Integrins,Inactive
T002EJ,O=C(O)CC(Cc1ccc(OCCCNc2ccccn2)cc1)c1ccccc1,390.483,4.774,4,2,71.45,11,3,Integrins,Active
C001CW,COc1cc(OC)c2c(=O)cc(-c3ccccc3)oc2c1,282.295,4.716,4,0,48.67,3,3,MENIN/MLL,Inactive
C001CY,CCN(CC)c1ccc2cc(C(C)=O)c(=O)oc2c1,259.305,3.582,4,0,50.52,4,2,MENIN/MLL,Inactive
T002EK,O=C(O)CC(Cc1ccc(OCCCNc2ccccn2)cc1)c1ccccc1,390.483,4.774,4,2,71.45,11,3,Integrins,Inactive
T003I0,CC(=O)NC(Cc1ccc(NC(=O)c2cccc(NC(=N)N)c2)cc1)C(=O)O,383.408,-0.771,4,6,157.4,7,2,Integrins,Active
T0024F,CC[C@H]1CN2CCc3cc(OC)c(OC)cc3[C@@H]2C[C@@H]1C[C@@H]1NCCc2cc(O)c(O)cc21,452.595,4.136,6,3,74.19,5,5,HIF-1a/p300,Inactive
C001CZ,O=C(O)c1sccc1S(=O)(=O)Nc1ccc(Cl)cc1,317.775,1.969,4,2,83.47,4,2,MENIN/MLL,Inactive
C001DH,O=C1CN2Cc3c(ccc(Cl)c3Cl)N=C2N1,256.092,2.217,3,1,44.7,0,3,MENIN/MLL,Inactive
T003YF,CC(CC(=O)O)NC(=O)N1CCC2(CC1)CCN(c1ccc(C(=N)N)cc1)C2=O,401.467,0.442,4,4,139.82,5,3,Integrins,Active
T004GB,O=C(O)CCN1CCN(C(=O)N2CCC3(CC2)CCN(c2ccncc2)C3)CC1,401.511,0.564,5,1,80.22,4,4,Integrins,Active
T004GQ,O=C(O)CC1(Cc2nc(CCCc3ccc4c(n3)NCCC4)no2)CCCC1,384.48,3.784,6,2,101.14,8,4,Integrins,Active
