DLiP-ID,Mol Image,MW,XLogP,HBA,HBD,PSA,nRotatableBonds,nRings,Common Target Pref Name,Active
T003UP,,1124.222,3.881,19,5,288.46,14,10,Integrins,Active
T003UZ,,560.651,4.195,6,5,138.02,12,4,Integrins,Active
C10137,,571.721,11.373,6,0,66.36,8,6,"BCL-like/BAX,BAK",Inactive
T003UQ,,1124.222,3.881,19,5,288.46,14,10,Integrins,Active
T003UR,,466.364,6.069,3,1,49.77,5,5,P53/HDM2,Active
T003US,,458.458,2.695,5,1,84.94,6,3,FKBP1A/FK506,Inactive
T003UT,,429.561,1.911,4,2,103.94,12,2,Integrins,Inactive
T003UU,,429.561,1.911,4,2,103.94,12,2,Integrins,Inactive
T003UY,,560.651,4.195,6,5,138.02,12,4,Integrins,Active
C003N5,,401.488,2.274,7,1,82.45,7,3,Runt-related transcription factor 1/Core-binding factor subunit beta,Inactive
T003V1,,477.543,-1.556,8,2,145.94,8,4,Integrins,Active
T003V2,,477.543,-1.556,8,2,145.94,8,4,Integrins,Active
T003V3,,782.839,0.348,12,6,212.46,23,4,Integrins,Active
T003V4,,782.839,0.348,12,6,212.46,23,4,Integrins,Active
T003V5,,633.754,-2.197,10,8,281.5,8,1,Integrins,Inactive
C0030S,,311.337,3.559,5,2,81.78,3,3,Importin subunit beta-1/Snurportin-1,Inactive
T003VF,,501.565,0.361,9,2,144.16,7,4,Integrins,Inactive
T003V6,,633.754,-2.197,10,8,281.5,8,1,Integrins,Inactive
T003V7,,477.434,4.122,6,2,85.83,7,3,Integrins,Inactive
T003V8,,477.434,4.122,6,2,85.83,7,3,Integrins,Inactive
T003VA,,380.498,3.958,6,1,59.81,5,4,FKBP1A/FK506,Inactive
T003VB,,660.664,6.02,5,2,120.43,10,5,P53/HDM2,Active
T003VC,,322.364,3.325,2,3,82.19,5,3,Integrins,Inactive
T003VE,,501.565,0.361,9,2,144.16,7,4,Integrins,Inactive
T005M6,,360.723,2.166,5,1,77,5,2,HIF-1a/p300,Active
C10138,,571.721,11.373,6,0,66.36,8,6,"BCL-like/BAX,BAK",Inactive
T003VG,,476.492,4.878,8,2,130.18,4,7,HIF-1a/p300,Inactive
T003VH,,392.459,3.106,5,4,102.82,5,3,Integrins,Active
T003VI,,392.459,3.106,5,4,102.82,5,3,Integrins,Active
T003VJ,,515.415,3.826,5,2,113.01,9,3,Integrins,Active
T003VK,,515.415,3.826,5,2,113.01,9,3,Integrins,Active
C000BS,,211.173,-2.137,4,4,120.85,3,1,MENIN/MLL,Inactive
T003WB,,555.358,4.47,5,2,113.01,9,3,Integrins,Active
T003VO,,573.671,5.44,7,4,141.67,11,5,Integrins,Active
C10139,,571.721,11.373,6,0,66.36,8,6,"BCL-like/BAX,BAK",Inactive
T003VP,,573.671,5.44,7,4,141.67,11,5,Integrins,Active
T003VQ,,589.592,3.786,5,3,132.88,10,4,Integrins,Active
T003VR,,589.592,3.786,5,3,132.88,10,4,Integrins,Active
T003VS,,531.4,4.779,6,4,149.96,9,4,Integrins,Active
T003WA,,426.43,-4.517,6,5,197.43,7,2,Integrins,Active
T003VT,,531.4,4.779,6,4,149.96,9,4,Integrins,Active
T003VU,,328.375,4.051,5,0,67.64,3,4,Bromodomain/Histone,Active
T003VV,,587.323,4.939,6,0,81.5,8,4,Integrins,Active
T003VW,,576.1,5.937,5,1,84.46,6,6,"BCL-like/BAX,BAK",Active
T003VX,,561.674,2.611,6,3,103.01,7,5,XIAP/SMAC,Active
T003VY,,414.571,4.036,3,1,66.48,9,3,FKBP1A/FK506,Active
T003VZ,,904.317,8.899,8,1,141.99,13,7,"BCL-like/BAX,BAK",Active
T003W0,,904.317,8.899,8,1,141.99,13,7,"BCL-like/BAX,BAK",Active
C1013A,,571.721,11.373,6,0,66.36,8,6,"BCL-like/BAX,BAK",Inactive
T003W1,,939.197,4.8,13,3,196.46,10,5,FKBP1A/FK506,Active
T003W2,,565.539,3.077,10,2,187.27,11,4,Integrins,Active
T003W3,,565.539,3.077,10,2,187.27,11,4,Integrins,Active
T003WC,,555.358,4.47,5,2,113.01,9,3,Integrins,Active
T003W4,,565.539,3.077,10,2,187.27,11,4,Integrins,Active
T003W5,,485.562,1.386,8,2,127.71,11,3,Integrins,Active
T003W6,,485.562,1.386,8,2,127.71,11,3,Integrins,Active
T002H7,,439.918,5.427,2,2,49.33,2,2,Transthyretin tetramer,Inactive
T003W7,,500.592,3.569,5,3,133.24,9,2,Integrins,Active
T003W8,,500.592,3.569,5,3,133.24,9,2,Integrins,Active
T003W9,,426.43,-4.517,6,5,197.43,7,2,Integrins,Active
T0045K,,358.466,4.828,2,2,41.13,2,4,Cyclophilins,Inactive
T003WD,,501.521,-1.597,7,6,204.68,11,3,Integrins,Inactive
T003WE,,501.521,-1.597,7,6,204.68,11,3,Integrins,Active
T003WF,,443.524,6.039,4,1,72.47,7,4,"BCL-like/BAX,BAK",Inactive
T003WG,,780.439,7.922,8,2,93.16,12,7,"BCL-like/BAX,BAK",Active
T003WH,,519.624,-0.781,8,2,145.94,8,4,Integrins,Active
T003WI,,519.624,-0.781,8,2,145.94,8,4,Integrins,Active
T003WJ,,566.602,2.168,7,4,143.64,13,3,Integrins,Active
T003WK,,566.602,2.168,7,4,143.64,13,3,Integrins,Active
T003WL,,576.521,5.005,4,4,124.6,10,3,Integrins,Active
C003N8,,423.922,2.068,6,2,93.44,8,3,Runt-related transcription factor 1/Core-binding factor subunit beta,Inactive
T003WM,,576.521,5.005,4,4,124.6,10,3,Integrins,Active
T003WN,,458.558,3.259,4,2,88.52,8,4,Integrins,Active
T003WO,,458.558,3.259,4,2,88.52,8,4,Integrins,Active
T003WP,,953.224,4.649,13,2,187.67,11,5,FKBP1A/FK506,Active
T003WQ,,328.412,3.902,4,2,71.45,10,2,Integrins,Active
C003N9,,243.309,5.401,1,0,4.93,1,4,Runt-related transcription factor 1/Core-binding factor subunit beta,Inactive
T003WR,,328.412,3.902,4,2,71.45,10,2,Integrins,Active
T003WU,,568.812,2.763,8,7,172.38,8,3,Integrins,Active
T003WV,,568.812,2.763,8,7,172.38,8,3,Integrins,Active
T003WW,,439.918,5.427,2,2,49.33,2,2,Transthyretin tetramer,Inactive
T003Y4,,328.367,5.287,3,1,46.53,2,4,Tubulin dimer,Active
T003WX,,462.531,1.671,5,4,136.58,7,4,Integrins,Active
T003WY,,434.233,3.956,2,3,82.19,5,3,Integrins,Active
T003WZ,,410.43,0.249000000000001,7,2,115.45,7,3,Integrins,Inactive
T003X0,,410.43,0.249000000000001,7,2,115.45,7,3,Integrins,Inactive
T003X1,,410.43,0.249000000000001,7,2,115.45,7,3,Integrins,Active
T003X8,,538.595,6.214,7,2,101.11,10,4,Integrins,Inactive
T003X2,,825.863,10.079,8,1,115.81,14,7,"BCL-like/BAX,BAK",Active
T003X3,,825.863,10.079,8,1,115.81,14,7,"BCL-like/BAX,BAK",Active
T003X4,,442.516,2.446,8,2,107.2,10,4,Integrins,Active
T003X5,,442.516,2.446,8,2,107.2,10,4,Integrins,Active
T003X6,,442.516,2.446,8,2,107.2,10,4,Integrins,Inactive
T003X7,,538.595,6.214,7,2,101.11,10,4,Integrins,Inactive
T003XM,,463.531,1.75,5,5,161.9,13,1,Integrins,Inactive
T003X9,,589.605,3.381,7,6,180.11,14,4,Integrins,Inactive
T003XA,,375.384,4.904,6,2,100.86,5,4,"BCL-like/BAX,BAK",Inactive
T003XB,,463.022,3.497,4,3,90.54,8,3,XIAP/SMAC,Active
T003XC,,407.008,4.505,2,2,49.33,2,2,Transthyretin tetramer,Inactive
T003XD,,541.475,7.805,3,3,95.5,9,3,Integrins,Active
T003XE,,541.475,7.805,3,3,95.5,9,3,Integrins,Active
C000C9,,251.285,3.657,2,1,42.09,3,3,MENIN/MLL,Inactive
T003XN,,463.531,1.75,5,5,161.9,13,1,Integrins,Inactive
T003XO,,578.731,5.015,6,2,113.01,12,4,Integrins,Active
T003XF,,727.671,1.852,8,3,172.8,10,5,Integrins,Active
T003XG,,462.289,2.058,6,3,121.52,6,3,Integrins,Active
T003XH,,462.289,2.058,6,3,121.52,6,3,Integrins,Active
T003XI,,462.289,2.058,6,3,121.52,6,3,Integrins,Active
T003XJ,,508.59,3.934,5,1,92.87,8,5,Integrins,Inactive
T003XK,,508.59,3.934,5,1,92.87,8,5,Integrins,Inactive
T003XL,,458.838,6.483,3,2,49.33,10,2,Integrins,Active
T003XP,,578.731,5.015,6,2,113.01,12,4,Integrins,Active
T003XQ,,578.731,5.015,6,2,113.01,12,4,Integrins,Active
T003XR,,530.584,4.329,4,3,115.39,7,6,Integrins,Active
T003XS,,269.713,1.889,4,2,78.61,3,2,SOD1 dimer,Inactive
T003XT,,343.77,0.181,3,3,95.08,5,3,Integrins,Active
C000CA,,267.737,2.3,3,1,60.16,2,2,MENIN/MLL,Inactive
T003XU,,506.647000000001,2.576,5,3,111.63,9,4,Integrins,Active
T003XV,,506.647000000001,2.576,5,3,111.63,9,4,Integrins,Active
T003XW,,501.574,7.045,5,1,66.32,6,4,Integrins,Active
T003XX,,557.671,3.969,5,3,130.67,13,3,Integrins,Active
T003XY,,557.671,3.969,5,3,130.67,13,3,Integrins,Active
T003XZ,,510.638,-1.168,8,6,170.85,5,3,Integrins,Active
T003Y0,,500.63,8.468,4,1,36.36,7,4,Integrins,Active
T003Y1,,452.551,4.353,5,1,84.94,4,4,Cyclophilins,Inactive
T003Y2,,539.721,3.079,6,3,103.01,8,5,XIAP/SMAC,Active
C003NA,,341.298,3.738,6,1,86.48,3,4,Runt-related transcription factor 1/Core-binding factor subunit beta,Inactive
T003Y5,,625.726,0.459,10,7,214.47,7,3,Integrins,Active
T003Y6,,625.726,0.459,10,7,214.47,7,3,Integrins,Active
T003Y7,,489.454,5.706,3,1,58.64,6,6,FKBP1A/FK506,Active
C000CM,,308.428,0.986,4,0,40.62,3,2,MENIN/MLL,Inactive
T003Y8,,455.902,2.355,5,3,118.63,5,4,Integrins,Active
T003Y9,,749.308,6.262,8,0,111.16,18,5,FKBP1A/FK506,Inactive
T003YA,,592.588,-5.681,10,11,325.29,8,1,Integrins,Active
T003YB,,592.588,-5.681,10,11,325.29,8,1,Integrins,Active
T003YC,,401.467,0.442,4,4,139.82,5,3,Integrins,Active
T003YD,,401.467,0.442,4,4,139.82,5,3,Integrins,Active
T003YE,,401.467,0.442,4,4,139.82,5,3,Integrins,Active
T003YH,,550.703,5.258,4,1,96.6,8,5,Integrins,Active
T003YI,,296.367,0.572,5,3,98.99,3,2,FKBP1A/FK506,Inactive
C0039U,,315.785,2.832,4,1,54.88,3,3,Runt-related transcription factor 1/Core-binding factor subunit beta,Inactive
T006BQ,,400.479,1.038,4,3,127.79,6,3,Integrins,Active
C003NB,,388.496,4.757,6,1,52.49,3,5,Runt-related transcription factor 1/Core-binding factor subunit beta,Inactive
T003YJ,,569.662,-2.77,10,7,211.39,5,3,Integrins,Active
T003YK,,569.662,-2.77,10,7,211.39,5,3,Integrins,Active
T003YL,,447.491,2.323,4,5,127.76,8,3,Integrins,Active
C000EW,,245.876,2.08,2,0,34.14,0,1,MENIN/MLL,Inactive
T003YM,,447.491,2.323,4,5,127.76,8,3,Integrins,Active
T003YT,,505.636,5.619,4,2,100.54,8,4,Integrins,Active
T003YN,,619.747,5.344,6,1,104.61,8,6,"BCL-like/BAX,BAK",Inactive
C1013B,,813.446,9.851,10,2,128.13,16,6,"BCL-like/BAX,BAK",Active
C003NC,,353.447,3.237,5,1,64.11,5,3,Runt-related transcription factor 1/Core-binding factor subunit beta,Inactive
T003YP,,446.551,4.842,4,3,108.51,6,3,IL2/IL2R,Active
T003YQ,,446.551,4.842,4,3,108.51,6,3,IL2/IL2R,Active
T003YR,,418.419,3.247,6,1,59.39,4,4,HIF-1a/p300,Active
T003YS,,449.403,5.116,3,1,49.41,8,3,Integrins,Active
T003YU,,505.636,5.619,4,2,100.54,8,4,Integrins,Active
T003YV,,505.636,5.619,4,2,100.54,8,4,Integrins,Inactive
C000CB,,275.223,3.028,2,0,6.48,6,1,MENIN/MLL,Inactive
T003YW,,566.615,2.226,9,5,172.9,10,4,Integrins,Active
T003YX,,566.615,2.226,9,5,172.9,10,4,Integrins,Active
C001XT,,332.841,4.567,6,0,43.08,3,4,MENIN/MLL,Active
T003Z0,,439.968,4.243,3,1,56.41,4,4,Integrins,Active
T003Z1,,340.475,-0.224,6,3,65.11,5,3,SOD1 dimer,Inactive
T003Z2,,496.677,3.467,5,3,104.53,8,3,XIAP/SMAC,Active
T003ZA,,408.414,2.269,6,5,140.12,6,3,Integrins,Active
T003Z3,,679.817,5.815,8,4,164.55,12,5,"BCL-like/BAX,BAK",Active
T003Z4,,679.817,5.815,8,4,164.55,12,5,"BCL-like/BAX,BAK",Active
T003Z5,,452.58,2.973,7,2,97.23,10,4,Integrins,Active
T003Z6,,452.58,2.973,7,2,97.23,10,4,Integrins,Active
T003Z7,,466.921,5.101,5,1,92.91,9,4,P53/HDM2,Active
T003Z8,,352.368,0.404,5,3,125.71,7,2,Integrins,Active
T003Z9,,408.414,2.269,6,5,140.12,6,3,Integrins,Active
T003ZB,,563.626,4.979,5,3,117.2,10,4,Integrins,Active
T003ZC,,629.74,1.354,7,7,223.88,15,3,Integrins,Inactive
T003ZD,,629.74,1.354,7,7,223.88,15,3,Integrins,Active
T003ZE,,839.051,7.679,12,0,111.68,16,6,"BCL-like/BAX,BAK",Inactive
T0040M,,298.136,2.358,2,1,57.61,2,2,Integrins,Inactive
T003ZF,,839.051,7.679,12,0,111.68,16,6,"BCL-like/BAX,BAK",Inactive
T003ZG,,766.386,8.773,10,2,134.12,16,5,"BCL-like/BAX,BAK",Active
T003ZH,,766.386,8.773,10,2,134.12,16,5,"BCL-like/BAX,BAK",Active
T003ZI,,297.376,2.203,4,0,63.68,4,2,FKBP1A/FK506,Active
T003ZJ,,388.221,0.268000000000001,3,3,95.08,5,3,Integrins,Inactive
T003ZK,,467.591,4.966,5,0,83.76,5,3,Integrins,Active
T003ZL,,382.29,6.104,1,0,20.31,3,4,Integrins,Active
T003ZM,,477.554,2.735,8,1,111.6,9,3,FKBP1A/FK506,Active
T003ZN,,658.848,4.038,5,7,185.3,16,4,p53/MDMX,Inactive
T00409,,387.027,3.777,3,3,69.56,2,2,Transthyretin tetramer,Inactive
T00716,,345.359,0.273,4,6,161.16,8,2,Integrins,Active
T003ZW,,506.603,4.237,5,4,133.56,12,3,Integrins,Active
T0040F,,401.423,-0.676,5,4,156.89,5,3,Integrins,Active
T003ZX,,506.603,4.237,5,4,133.56,12,3,Integrins,Active
T003ZY,,352.349,4.057,5,0,72.21,3,5,"BCL-like/BAX,BAK",Active
T003ZZ,,717.657,1.057,9,3,172.8,10,5,Integrins,Active
T00400,,426.58,9.34,2,0,22.34,4,4,Tubulin dimer,Inactive
C1013C,,813.446,9.851,10,2,128.13,16,6,"BCL-like/BAX,BAK",Active
T00401,,542.351,2.731,8,7,172.38,8,3,Integrins,Active
T00402,,542.351,2.731,8,7,172.38,8,3,Integrins,Active
T00403,,2105.393,-23.314,60,0,937.43,44,4,Neuropilin-1/VEGF-A,Active
T00404,,657.724,3.899,9,4,190.21,15,4,Integrins,Active
T00405,,657.724,3.899,9,4,190.21,15,4,Integrins,Active
C003ND,,312.277,3.75,6,2,93.04,1,4,Runt-related transcription factor 1/Core-binding factor subunit beta,Inactive
C1013D,,813.446,9.851,10,2,128.13,16,6,"BCL-like/BAX,BAK",Active
C000K8,,382.445,4.727,8,0,70.76,5,4,MENIN/MLL,Active
T00406,,698.812,9.202,8,4,149.2,9,6,"BCL-like/BAX,BAK",Active
T00419,,381.476,4.657,5,2,76.38,11,3,Integrins,Active
T00407,,555.358,4.655,5,2,113.01,8,3,Integrins,Active
T00408,,555.358,4.655,5,2,113.01,8,3,Integrins,Active
T0040A,,677.812,6.174,5,4,102.57,13,5,XIAP/SMAC,Active
T0040C,,488.585,0.964,6,4,137.07,10,3,Integrins,Active
T0040D,,488.585,0.964,6,4,137.07,10,3,Integrins,Active
T0040E,,401.423,-0.676,5,4,156.89,5,3,Integrins,Active
T0040G,,781.904,0.673999999999999,11,6,218.03,28,3,Integrins,Inactive
T0040H,,781.904,0.673999999999999,11,6,218.03,28,3,Integrins,Inactive
C003NE,,576.614,-0.164,12,7,209.77,11,5,Runt-related transcription factor 1/Core-binding factor subunit beta,Inactive
T0040I,,1291.568,9.195,11,9,276.58,29,8,XIAP/SMAC,Active
T0040J,,492.536,1.073,5,4,160.13,6,4,Integrins,Active
T0040K,,492.536,1.073,5,4,160.13,6,4,Integrins,Active
T0040L,,489.563,6.683,5,0,49.58,5,4,Integrins,Active
T0040N,,448.436,-3.791,6,6,206.22,9,2,Integrins,Active
T0040Z,,593.731,3.594,6,4,149.32,9,5,Integrins,Active
T00410,,633.754,-1.768,10,8,281.5,8,1,Integrins,Active
T00411,,633.754,-1.768,10,8,281.5,8,1,Integrins,Active
T00412,,633.754,-1.768,10,8,281.5,8,1,Integrins,Active
T00413,,633.754,-1.768,10,8,281.5,8,1,Integrins,Active
T0041A,,471.193,4.683,4,1,56.63,1,4,HIF-1a/p300,Active
T00414,,633.754,-1.768,10,8,281.5,8,1,Integrins,Active
C000CV,,283.714,3.983,3,1,46.17,2,3,MENIN/MLL,Inactive
T00415,,633.754,-1.768,10,8,281.5,8,1,Integrins,Active
C000K9,,412.471,4.642,9,0,79.99,6,4,MENIN/MLL,Inactive
T00416,,415.5,5.818,5,1,63.59,6,5,HIF-1a/p300,Active
T00417,,361.612,3.107,4,0,49.85,2,3,Rad51/BRCA2,Active
T0042D,,387.44,0.365,4,4,139.82,6,3,Integrins,Active
T00418,,468.47,-0.0859999999999999,6,7,191.65,11,3,Integrins,Active
T0072R,,391.854,4.56,3,1,57.61,4,4,P53/HDM2,Inactive
T0041B,,1035.677,12.906,11,3,144.29,17,8,"BCL-like/BAX,BAK",Active
T0041C,,469.925,5.419,6,2,110.4,6,3,Integrins,Active
T0041D,,469.925,5.419,6,2,110.4,6,3,Integrins,Active
T0041E,,476.161,5.041,4,0,61.92,3,4,Integrins,Active
T0041F,,547.986,4.219,6,2,104.9,8,5,Integrins,Active
T0041G,,547.986,4.219,6,2,104.9,8,5,Integrins,Active
C003NF,,409.507,3.619,4,2,77.84,2,4,Runt-related transcription factor 1/Core-binding factor subunit beta,Active
T0041H,,509.054,3.867,5,2,82.5,8,4,HIF-1a/p300,Active
T0041I,,680.854,4.742,5,8,194.09,18,4,p53/MDMX,Inactive
T0041K,,678.354,5.545,5,0,70.16,5,5,P53/HDM2,Active
T0041L,,543.582,-4.359,8,9,290.29,17,0,Integrins,Active
T0041M,,543.582,-4.359,8,9,290.29,17,0,Integrins,Active
T0041N,,679.763,4.908,10,1,139.29,16,4,FKBP1A/FK506,Active
T0041O,,382.504,4.392,3,1,58.64,4,6,FKBP1A/FK506,Active
T0041P,,424.476,3.413,6,2,101.14,9,4,Integrins,Active
T0041Q,,424.476,3.413,6,2,101.14,9,4,Integrins,Active
T0041T,,605.496,3.982,6,3,138.87,9,4,Integrins,Active
T0041U,,605.496,3.982,6,3,138.87,9,4,Integrins,Active
T0041V,,605.496,3.982,6,3,138.87,9,4,Integrins,Active
T0041W,,463.292,2.457,4,7,169.43,6,2,Integrins,Active
T0041X,,463.292,2.457,4,7,169.43,6,2,Integrins,Inactive
T0041Y,,513.576,0.811,8,5,158.22,9,4,Integrins,Active
T0041Z,,513.576,0.811,8,5,158.22,9,4,Integrins,Active
T00421,,600.588,1.848,7,3,112.24,7,5,XIAP/SMAC,Active
T00422,,600.322,4.003,6,0,84.74,5,5,Integrins,Active
T00423,,499.398,2.866,5,2,85.77,7,4,Integrins,Active
T0036H,,416.521,6.033,3,2,81.42,6,6,HIF-1a/p300,Inactive
T00424,,337.423,2.693,2,2,61.44,5,3,FKBP1A/FK506,Inactive
T00425,,479.538,0.418,7,7,206.81,6,3,Integrins,Active
T00426,,479.538,0.418,7,7,206.81,6,3,Integrins,Active
T00427,,491.544,4.33,5,4,125.99,10,3,Integrins,Active
T00428,,548.486,5.472,4,4,90.46,4,5,P53/HDM2,Active
T00429,,548.486,5.472,4,4,90.46,4,5,P53/HDM2,Active
T0042A,,809.027,9.144,11,2,137.36,17,6,"BCL-like/BAX,BAK",Active
T0042B,,809.027,9.144,11,2,137.36,17,6,"BCL-like/BAX,BAK",Active
T0042C,,387.44,0.365,4,4,139.82,6,3,Integrins,Active
T006GS,,253.257,2.289,3,3,69.56,1,3,Tubulin dimer,Inactive
T0042E,,391.427,4.371,5,2,89.55,7,3,Cyclophilins,Active
T0042F,,662.79,6.742,9,2,147.95,14,4,"BCL-like/BAX,BAK",Active
T0042G,,662.79,6.742,9,2,147.95,14,4,"BCL-like/BAX,BAK",Active
T0042H,,470.604,9.453,3,0,16.13,5,4,Integrins,Inactive
T0042I,,684.88,7.109,3,1,77.92,8,4,P53/HDM2,Active
T0042J,,685.59,0.802000000000001,8,3,172.8,10,5,Integrins,Active
T0042V,,497.512,-1.347,6,7,206.81,11,3,Integrins,Active
T0042K,,685.59,0.802000000000001,8,3,172.8,10,5,Integrins,Active
C000CW,,259.696,3.656,4,1,50.42,1,3,MENIN/MLL,Inactive
T0042L,,644.68,9.468,8,8,179.58,7,6,"BCL-like/BAX,BAK",Active
T0042M,,536.231,3.928,4,2,103.78,7,3,Integrins,Active
T0042N,,536.231,3.928,4,2,103.78,7,3,Integrins,Active
T0042O,,318.785,3.503,3,2,50.36,2,3,Cyclophilins,Inactive
T0042P,,465.554,2.469,8,1,117.44,10,3,Integrins,Active
T0046L,,424.96,3.144,5,3,83.12,5,3,Cyclophilins,Active
T0042Q,,652.731,-1.243,10,10,287.66,8,2,Integrins,Active
T0042R,,652.731,-1.243,10,10,287.66,8,2,Integrins,Active
T0042S,,652.731,-1.243,10,10,287.66,8,2,Integrins,Active
T0042T,,652.731,-1.243,10,10,287.66,8,2,Integrins,Active
C003NG,,428.551,1.012,6,6,139.12,6,2,Runt-related transcription factor 1/Core-binding factor subunit beta,Inactive
T0042U,,741.624,11.028,8,8,179.58,9,6,"BCL-like/BAX,BAK",Active
T0042W,,497.512,-1.347,6,7,206.81,11,3,Integrins,Active
T0042X,,543.469,3.837,5,1,104.22,9,3,P53/HDM2,Active
T0042Y,,237.324,1.413,3,0,29.54,3,2,FKBP1A/FK506,Inactive
T00431,,1066.27,9.806,13,6,258.4,23,8,XIAP/SMAC,Active
T00432,,534.484,4,5,5,110.69,7,4,P53/HDM2,Active
T00433,,600.63,-2.489,10,10,296.89,7,2,Integrins,Inactive
T0062U,,326.356,1.95,3,5,128.3,6,2,Integrins,Active
T00434,,600.63,-2.489,10,10,296.89,7,2,Integrins,Inactive
T00435,,466.129,4.484,2,3,82.19,5,3,Integrins,Inactive
T00436,,522.558,3.163,6,5,159,13,3,Integrins,Active
T00437,,566.592,2.753,7,3,176.02,11,4,Integrins,Inactive
T00438,,566.592,2.753,7,3,176.02,11,4,Integrins,Inactive
T00439,,414.47,-2.075,7,4,153.46,8,3,Integrins,Active
T0043A,,414.47,-2.075,7,4,153.46,8,3,Integrins,Active
T0043B,,414.47,-2.075,7,4,153.46,8,3,Integrins,Inactive
T0043C,,414.47,-2.075,7,4,153.46,8,3,Integrins,Active
T0043D,,518.487,-0.701000000000001,10,7,219.66,10,3,Integrins,Active
T0043E,,518.487,-0.701000000000001,10,7,219.66,10,3,Integrins,Inactive
T0043F,,406.316,7.268,3,1,40.23,5,4,Neuropilin-1/VEGF-A,Active
C003NH,,326.82,4.076,4,0,48.06,10,2,Runt-related transcription factor 1/Core-binding factor subunit beta,Inactive
T0043G,,488.371,2.487,5,3,100.55,10,3,Integrins,Active
T0043H,,488.371,2.487,5,3,100.55,10,3,Integrins,Active
T0043I,,531.482,4.16,6,1,80.12,7,4,Integrins,Inactive
T0043J,,531.482,4.16,6,1,80.12,7,4,Integrins,Inactive
T0043K,,428.532,4.772,4,2,71.45,8,5,Integrins,Active
I0005H,,388.445,3.542,6,1,90.66,6,3,Bromodomain/Histone,Active
T0043L,,850.826,9.016,16,6,245.04,12,7,Beta-catenin/TCF,Active
T0043M,,845.531999999999,10.458,10,2,128.13,16,6,"BCL-like/BAX,BAK",Active
T00443,,428.533,1.586,5,1,94.05,4,4,Integrins,Active
T0043N,,845.531999999999,10.458,10,2,128.13,16,6,"BCL-like/BAX,BAK",Active
T0043O,,449.356,3.444,4,2,103.78,5,3,Integrins,Active
T0043P,,449.356,3.444,4,2,103.78,5,3,Integrins,Active
T0043Q,,449.356,3.444,4,2,103.78,5,3,Integrins,Active
T0043S,,547.403,0.527,10,4,154.49,9,4,Integrins,Active
T0043T,,547.403,0.527,10,4,154.49,9,4,Integrins,Active
T0043V,,545.558,3.984,6,2,104.9,8,5,Integrins,Active
T0043W,,545.558,3.984,6,2,104.9,8,5,Integrins,Active
T0043X,,570.803,2.884,7,6,152.15,8,3,Integrins,Active
T0043Y,,570.803,2.884,7,6,152.15,8,3,Integrins,Active
T0043Z,,624.725,6.447,7,0,87.19,15,4,FKBP1A/FK506,Active
T00440,,656.672,7.819,4,1,91.75,9,5,P53/HDM2,Active
T00441,,460.521,6.636,5,1,45.59,5,4,Integrins,Active
T00442,,517.438,3.624,6,1,74.24,5,5,P53/HDM2,Active
T00444,,428.533,1.586,5,1,94.05,4,4,Integrins,Active
T00445,,536.12,5.505,5,1,84.46,10,4,"BCL-like/BAX,BAK",Active
T0036J,,483.848,5.738,3,1,49.41,8,3,Integrins,Active
T00446,,570.535,5.43,5,1,100.98,8,3,P53/HDM2,Active
T00447,,586.645,2.159,6,5,165.14,12,4,Integrins,Active
T00448,,586.645,2.159,6,5,165.14,12,4,Integrins,Active
T00449,,586.645,2.159,6,5,165.14,12,4,Integrins,Active
T0044H,,594.431,1.147,6,4,151.48,10,3,Integrins,Active
T0044A,,586.645,2.159,6,5,165.14,12,4,Integrins,Active
T0044B,,659.745,1.749,8,9,265.01,10,2,Integrins,Active
T0044C,,659.745,1.749,8,9,265.01,10,2,Integrins,Active
T0044D,,659.745,1.749,8,9,265.01,10,2,Integrins,Active
T0044E,,659.745,1.749,8,9,265.01,10,2,Integrins,Active
T0044G,,594.431,1.147,6,4,151.48,10,3,Integrins,Active
T0044I,,571.699,5.657,4,4,124.6,10,4,Integrins,Active
T0044J,,262.353,2.277,3,3,75.35,6,1,Integrins,Active
T0044M,,548.644,0.935,5,4,171.42,12,3,Integrins,Active
T0044N,,548.644,0.935,5,4,171.42,12,3,Integrins,Active
T0044O,,548.644,0.935,5,4,171.42,12,3,Integrins,Active
T0044P,,548.644,0.935,5,4,171.42,12,3,Integrins,Active
T0044Q,,517.603,5.264,6,2,101.93,10,4,Integrins,Active
T0044R,,517.603,5.264,6,2,101.93,10,4,Integrins,Active
T0044S,,239.662,1.365,3,3,77.75,2,2,SOD1 dimer,Inactive
T0044T,,603.712,5.732,7,1,111.6,14,4,FKBP1A/FK506,Active
T0044U,,603.712,5.732,7,1,111.6,14,4,FKBP1A/FK506,Active
T0044V,,603.712,5.732,7,1,111.6,14,4,FKBP1A/FK506,Active
T0044W,,552.414,4.319,6,2,110.52,8,4,Integrins,Active
T0044X,,552.414,4.319,6,2,110.52,8,4,Integrins,Active
T0044Y,,552.414,4.319,6,2,110.52,8,4,Integrins,Active
T0044Z,,397.475,1.241,4,3,98.74,8,3,Integrins,Active
T00453,,707.817,5.985,10,1,139.29,17,4,FKBP1A/FK506,Active
C003NI,,396.306,3.753,3,1,63.24,6,2,Runt-related transcription factor 1/Core-binding factor subunit beta,Inactive
T00454,,707.817,5.985,10,1,139.29,17,4,FKBP1A/FK506,Active
T00455,,359.466,3.36,4,0,63.68,8,2,FKBP1A/FK506,Active
